steps,voltage_mV,pressure,temperature_C,humidity_percent,hour,minute
14877,59.43,21,32.24,52.43,17,51
14875,4.89,9,34.73,51.75,17,51
14878,3.6,5,20.42,57.34,17,51
14879,44.34,34,9.37,12.7,17,52
14878,90.45,22,24.65,49.53,17,52
14881,65.53,16,33.87,43.81,17,52
14880,2.76,11,30.3,60.5,17,52
14883,45.26,16,23.68,42.12,17,52
14882,3.83,5,24.99,64.49,17,52
14885,3.65,11,5.73,93.9,17,52
14887,64.22,22,28.06,46.12,17,52
14887,43.78,21,26.34,18.31,17,52
14887,53.96,18,25.96,57.75,17,52
14890,1.82,7,33.22,68.36,17,52
14888,100.7,33,34.03,62.3,17,52
14889,59.24,15,32.28,61.81,17,52
14892,73.63,21,23.25,56.21,17,52
14894,56.21,18,22.29,51.09,17,52
14893,68.24,31,7.98,69.09,17,52
14893,63.53,34,51.83,50.48,17,52
14895,58.41,33,24.19,91.52,17,52
14895,61.88,34,51.95,62.47,17,52
14897,84.49,26,34.72,69.88,17,52
14900,52.87,20,29.67,40.19,17,52
14901,81.21,31,20.13,52.23,17,52
14900,75.2,24,32.89,65.36,17,52
14901,4.91,10,9.38,64.62,17,52
14903,98.44,32,31.04,63.75,17,52
14902,49.1,18,22.35,93.9,17,52
14904,52.77,24,24.88,90.5,17,52
14904,4.14,4,32.9,17.8,17,52
14907,79.21,21,34.81,61.73,17,52
14906,3.99,2,31.43,42.31,17,52
14909,58.33,14,33.1,85.59,17,52
14908,4.04,1,32.26,46.29,17,52
14910,80.16,25,22.02,49.42,17,52
14911,59.45,21,22.81,19.68,17,52
14912,61.8,20,23.12,50.9,17,52
14915,58.13,19,32.68,64.81,17,52
14913,1.37,5,21.4,17.92,17,52
14914,72.72,27,27.81,40.55,17,52
14916,25.12,12,47.35,47.91,17,52
14918,39.51,14,34.22,57.33,17,52
14918,29.89,13,7.36,68.66,17,52
14919,0.66,2,28.2,60.92,17,52
14920,97.04,33,20.03,45.08,17,52
14922,103.58,28,34.41,60.43,17,52
14924,3.54,7,23.65,58.74,17,52
14923,61.82,17,32.91,55.85,17,52
14926,54.07,16,24.58,47.52,17,52
14926,2.87,2,32.92,44.43,17,52
14925,2.26,4,20.94,85.84,17,52
14929,42.57,15,26.82,53.09,17,52
14927,59.59,34,27.95,14.78,17,52
14930,108.89,32,24.61,41.04,17,52
14932,32.14,13,28.58,19.69,17,52
14933,24.69,17,50.34,11.14,17,52
14933,3.68,8,34.78,49.66,17,52
14934,68.33,18,22.75,49.93,17,52
14933,38.24,19,23.77,15.01,17,52
14935,47.57,22,7.64,47.77,17,52
14937,74.81,35,54.84,62.81,17,52
14939,3.19,11,22.22,54.29,17,52
14937,132.77120000000002,34,20.25,67.78,17,53
14939,45.47,30,48.64,62.13,17,53
14940,1.14,8,5.53,55.05,17,53
14941,81.15,30,28.12,90.14,17,53
14943,2.24,8,22.91,40.01,17,53
14943,59.0,26,7.95,51.84,17,53
14943,84.71,28,28.02,57.82,17,53
14944,4.39,5,54.51,66.33,17,53
14948,129.6,33,31.49,59.62,17,53
14948,40.08,26,55.18,17.57,17,53
14947,36.04,16,7.34,58.41,17,53
14948,2.49,11,7.69,88.9,17,53
14949,0.49,5,9.99,45.52,17,53
14950,43.62,17,22.48,41.1,17,53
14952,1.5,1,32.92,55.46,17,53
14953,36.41,14,30.97,15.66,17,53
14955,0.9,4,23.6,53.81,17,53
14954,62.47,22,30.92,61.56,17,53
14955,91.78,30,28.78,66.33,17,53
14959,33.11,13,25.79,67.77,17,53
14958,93.85,29,23.42,68.5,17,53
14958,39.39,12,28.6,50.32,17,53
14960,4.83,6,21.3,40.59,17,53
14963,54.83,29,48.21,66.56,17,53
14964,3.49,4,25.84,66.82,17,53
14964,47.47,19,51.98,64.95,17,53
14964,98.47,26,21.38,58.45,17,53
14964,3.2,8,34.98,42.44,17,53
14967,4.58,5,58.45560000000002,57.37,17,53
14969,59.98,20,33.14,59.21,17,53
14967,108.77,30,25.29,46.84,17,53
14968,1.83,10,20.59,46.22,17,53
14969,99.67,27,26.87,88.26,17,53
14972,81.91,29,25.01,40.09,17,53
14974,1.04,3,25.58,40.94,17,53
14974,113.3,34,33.3,51.36,17,53
14974,3.63,9,20.88,46.1,17,53
14976,2.41,5,26.46,93.45,17,53
14975,0.81,6,34.45,65.71,17,53
14979,0.85,1,51.33,44.91,17,53
14978,85.29,22,20.95,85.45,17,53
14981,0.83,4,34.98,12.48,17,53
14980,57.17,14,31.19,47.48,17,53
14983,72.49,19,24.07,48.67,17,53
14984,1.44,5,46.35,51.19,17,53
14982,132.77120000000002,34,23.98,49.77,17,53
14983,52.87,28,9.26,46.05,17,53
14987,62.66,15,20.7,52.41,17,53
14986,61.87,16,23.7,43.48,17,53
14988,34.03,12,31.79,44.94,17,53
14988,0.65,9,34.5,17.2,17,53
14988,61.56,25,58.45560000000002,44.59,17,53
14991,77.67,28,25.68,50.96,17,53
14990,4.83,11,20.09,43.26,17,53
14991,3.44,4,34.53,43.05,17,53
14995,85.47,33,30.63,90.24,17,53
14996,2.34,1,8.27,53.22,17,53
14996,61.99,31,31.08,16.49,17,53
14998,0.41,4,32.82,68.47,17,53
14996,0.81,5,9.75,85.38,17,53
15000,2.09,4,23.42,58.48,17,54
14998,1.54,1,20.77,58.01,17,54
15000,2.16,6,32.72,60.13,17,54
15003,4.58,11,30.18,65.9,17,54
15003,54.88,15,32.08,66.08,17,54
15003,34.96,17,21.31,92.8,17,54
15003,68.19,20,34.95,48.56,17,54
15007,46.55,23,56.83,69.34,17,54
15005,57.09,30,26.2,12.05,17,54
15007,95.86,24,31.6,65.21,17,54
15009,87.26,21,34.22,49.57,17,54
15009,105.18,35,33.47,46.95,17,54
15009,109.44,27,25.7,50.84,17,54
15010,3.45,9,29.57,59.32,17,54
15013,63.34,29,9.67,40.2,17,54
15012,80.05,35,54.53,67.22,17,54
15013,30.24,18,54.47,61.31,17,54
15015,100.88,27,23.51,57.44,17,54
15016,3.29,5,34.74,44.88,17,54
15019,2.4,10,22.88,47.02,17,54
15020,123.06,35,21.09,69.3,17,54
15018,2.52,6,51.89,43.44,17,54
15021,31.04,12,20.03,46.47,17,54
15020,118.09,33,34.74,63.04,17,54
15022,1.2,10,25.18,64.73,17,54
15025,103.39,29,24.22,59.52,17,54
15024,57.53,16,25.44,54.2,17,54
15026,39.69,18,32.09,18.36,17,54
15027,68.25,25,29.13,89.65,17,54
15029,0.47,11,9.31,63.36,17,54
15027,2.25,8,57.7,12.51,17,54
15029,3.25,10,22.07,44.53,17,54
15029,70.31,22,31.74,48.08,17,54
15032,90.92,23,28.24,87.88,17,54
15033,28.28,16,48.25,48.28,17,54
15032,20.51,14,53.54,12.59,17,54
15033,3.91,7,28.42,63.33,17,54
15034,61.02,17,26.07,40.55,17,54
15038,34.86,12,33.85,57.27,17,54
15039,3.65,8,26.7,60.2,17,54
15038,1.23,1,31.96,14.59,17,54
15039,89.56,32,32.07,43.26,17,54
15041,24.82,16,50.2,14.02,17,54
15043,54.96,32,5.53,68.23,17,54
15043,106.63,32,26.71,40.41,17,54
15044,2.34,9,31.13,18.87,17,54
15045,96.83,25,23.23,53.51,17,54
15046,54.55,34,5.86,13.31,17,54
15045,1.36,7,21.15,42.45,17,54
15049,4.28,9,22.09,58.32,17,54
15050,3.05,10,33.12,54.73,17,54
15049,1.06,7,26.56,54.51,17,54
15051,66.87,33,29.19,11.14,17,54
15051,2.94,8,21.68,67.44,17,54
15053,68.76,33,30.22,19.94,17,54
15055,2.98,2,30.1,51.78,17,54
15054,62.16,15,28.5,46.23,17,54
15055,57.52,30,7.12,61.6,17,54
15058,53.07,29,23.59,91.05,17,54
15059,63.48,24,27.0,54.58,17,54
15057,59.78,25,55.93,43.35,17,55
15060,55.78,32,48.15,66.99,17,55
15059,69.45,32,6.11,51.39,17,55
15061,56.99,14,32.07,45.58,17,55
15062,3.28,1,21.92,51.86,17,55
15064,77.57,31,34.61,46.53,17,55
15063,2.75,3,20.99,69.67,17,55
15065,56.79,18,27.11,44.72,17,55
15067,62.82,31,58.45560000000002,60.93,17,55
15069,4.67,9,26.77,67.75,17,55
15069,36.85,24,6.23,89.29,17,55
15070,24.23,13,33.42,14.19,17,55
15071,68.79,22,30.83,54.17,17,55
15072,1.34,9,28.53,44.18,17,55
15072,70.85,30,7.75,89.14,17,55
15072,106.93,29,29.51,57.71,17,55
15074,80.46,29,24.93,45.61,17,55
15075,124.53,32,25.04,66.01,17,55
15078,118.61,34,28.68,60.83,17,55
15078,37.06,35,6.65,15.48,17,55
15078,53.55,13,31.71,48.56,17,55
15078,47.66,14,31.55,44.25,17,55
15079,0.43,1,8.37,66.71,17,55
15080,2.8,6,24.13,58.27,17,55
15081,81.6,31,20.5,40.26,17,55
15084,78.48,20,27.06,58.77,17,55
15085,51.24,19,23.58,47.18,17,55
15086,77.98,27,33.28,48.19,17,55
15087,4.14,4,46.98,62.41,17,55
15086,36.58,14,33.84,67.5,17,55
15087,25.91,16,55.46,91.37,17,55
15091,0.51,9,6.17,40.23,17,55
15092,4.76,3,34.56,68.34,17,55
15090,37.12,14,33.46,93.05,17,55
15093,96.4,26,32.59,89.99,17,55
15093,3.69,4,58.18,60.32,17,55
15095,38.03,19,28.18,91.37,17,55
15096,1.33,3,26.18,57.19,17,55
15098,4.59,1,24.17,67.0,17,55
15096,95.68,26,24.9,44.55,17,55
15097,0.34,2,49.66,59.09,17,55
15100,86.66,27,25.25,46.46,17,55
15100,82.51,33,28.81,53.15,17,55
15103,4.38,2,23.39,40.33,17,55
15101,2.22,3,49.04,45.21,17,55
15104,1.59,1,30.77,41.12,17,55
15105,1.96,1,22.22,42.48,17,55
15106,3.78,10,50.75,43.37,17,55
15107,111.72,29,22.83,66.44,17,55
15106,26.95,14,50.55,63.11,17,55
15108,24.12,14,52.61,69.28,17,55
15109,99.55,25,32.57,55.99,17,55
15112,117.96,35,31.08,61.16,17,55
15110,30.24,12,22.85,13.62,17,55
15111,2.92,10,46.61,89.73,17,55
15114,3.24,9,30.15,63.8,17,55
15114,37.24,16,53.54,60.14,17,55
15117,40.21,27,54.59,14.36,17,55
15118,4.23,3,22.81,62.44,17,55
15116,105.25,26,31.88,48.77,17,55
15119,36.17,16,23.55,12.46,17,56
15118,56.79,16,24.03,86.01,17,56
15121,117.58,31,32.28,40.78,17,56
15123,47.55,18,25.16,56.68,17,56
15123,56.84,29,20.71,11.14,17,56
15124,49.83,15,27.87,86.15,17,56
15125,3.41,5,26.75,68.37,17,56
15127,40.86,23,30.14,91.05,17,56
15128,2.53,1,28.94,19.73,17,56
15126,40.77,13,34.71,44.89,17,56
15130,3.61,5,31.45,18.75,17,56
15131,109.98,31,20.99,61.85,17,56
15131,30.61,13,29.0,94.03,17,56
15130,3.4,6,26.5,56.43,17,56
15131,37.13,14,28.56,50.26,17,56
15132,56.74,35,9.07,61.62,17,56
15135,0.18,5,22.2,17.61,17,56
15134,57.95,30,23.81,14.11,17,56
15136,38.76,15,26.18,43.72,17,56
15139,0.18,9,54.29,56.34,17,56
15137,90.03,24,20.86,52.3,17,56
15138,0.18,2,23.57,50.19,17,56
15142,0.45,3,25.35,65.01,17,56
15143,101.37,33,25.97,63.72,17,56
15144,63.19,17,25.49,48.93,17,56
15144,2.5,7,30.92,64.18,17,56
15144,0.77,1,8.03,49.69,17,56
15147,2.49,6,7.67,51.86,17,56
15145,50.45,15,33.25,63.99,17,56
15146,36.59,20,5.71,50.97,17,56
15150,64.67,26,33.85,16.87,17,56
15150,90.02,35,33.38,16.38,17,56
15152,1.84,8,21.79,56.45,17,56
15153,93.63,24,31.59,55.96,17,56
15154,2.27,7,34.0,56.77,17,56
15152,2.29,10,25.62,61.45,17,56
15154,57.16,16,33.2,63.51,17,56
15155,112.3,31,27.92,56.36,17,56
15158,53.38,14,32.99,56.27,17,56
15156,132.77120000000002,33,26.19,43.12,17,56
15159,32.54,13,26.67,59.68,17,56
15158,4.95,1,8.69,49.26,17,56
15161,51.83,13,22.29,65.1,17,56
15163,0.18,1,32.11,68.79,17,56
15161,2.53,7,26.74,55.51,17,56
15165,41.57,22,5.9,62.35,17,56
15165,1.5,8,33.01,15.98,17,56
15164,69.16,26,27.1,69.46,17,56
15165,61.42,28,6.49,55.75,17,56
15169,70.6,29,34.91,13.03,17,56
15168,127.51,31,32.4,48.48,17,56
15170,3.97,10,28.81,66.12,17,56
15171,82.88,24,33.98,88.17,17,56
15173,39.46,26,54.98,68.04,17,56
15172,1.47,11,23.52,91.36,17,56
15174,1.2,9,29.73,59.03,17,56
15175,2.1,5,26.89,47.52,17,56
15177,85.75,24,34.2,51.35,17,56
15178,40.06,14,32.04,44.06,17,56
15178,76.39,28,33.16,11.14,17,56
15179,0.98,9,25.67,91.6,17,57
15180,2.11,10,32.25,47.48,17,57
15179,85.22,30,20.76,49.73,17,57
15180,42.77,20,52.52,55.14,17,57
15181,71.44,33,8.55,64.23,17,57
15184,36.34,23,46.13,58.95,17,57
15185,4.37,2,33.71,17.56,17,57
15185,55.52,20,31.66,15.46,17,57
15187,0.76,9,20.16,15.62,17,57
15189,3.46,9,7.67,61.19,17,57
15187,50.77,16,28.25,68.02,17,57
15189,39.02,24,9.73,57.44,17,57
15192,4.92,8,30.83,50.64,17,57
15193,71.18,26,31.77,62.35,17,57
15194,1.18,2,28.82,62.82,17,57
15195,30.02,13,32.87,93.48,17,57
15194,0.59,10,25.66,55.03,17,57
15194,4.67,8,28.33,67.37,17,57
15197,62.26,23,32.24,16.37,17,57
15199,77.77,28,33.23,63.37,17,57
15199,60.31,35,57.92,47.35,17,57
15198,94.12,33,24.49,54.42,17,57
15199,100.98,33,27.13,43.34,17,57
15202,125.32,30,20.63,52.93,17,57
15204,103.65,30,20.85,64.12,17,57
15204,39.84,14,30.68,52.67,17,57
15205,4.18,11,7.19,50.65,17,57
15206,72.97,31,28.67,93.48,17,57
15206,93.9,25,21.1,60.77,17,57
15206,3.36,2,29.14,47.8,17,57
15210,43.33,27,54.06,69.42,17,57
15209,60.14,15,30.7,43.48,17,57
15211,0.18,9,32.6,43.47,17,57
15211,101.76,32,24.37,62.02,17,57
15211,127.52,31,30.24,64.19,17,57
15214,96.78,24,30.43,69.77,17,57
15213,97.54,35,34.22,48.24,17,57
15214,90.02,35,29.59,92.22,17,57
15218,4.39,11,26.22,58.42,17,57
15216,112.55,32,30.87,42.94,17,57
15217,25.95,12,31.04,14.23,17,57
15220,38.53,13,26.28,57.7,17,57
15222,4.3,9,55.94,40.78,17,57
15221,2.86,7,20.39,45.6,17,57
15222,4.03,9,25.16,88.85,17,57
15224,61.79,22,34.08,53.31,17,57
15225,84.28,25,34.61,45.84,17,57
15224,74.03,26,28.64,67.12,17,57
15226,28.65,12,8.05,53.37,17,57
15227,51.31,16,27.33,66.26,17,57
15229,46.92,26,51.6,64.28,17,57
15230,67.82,17,26.94,66.45,17,57
15230,1.24,11,57.01,65.94,17,57
15233,65.17,23,24.81,19.62,17,57
15233,56.67,33,50.71,43.05,17,57
15235,87.3,30,34.13,66.47,17,57
15236,3.69,8,21.95,66.16,17,57
15236,1.58,9,31.61,54.77,17,57
15238,1.14,10,45.83,12.37,17,57
15236,102.27,31,31.33,55.54,17,57
15239,54.99,21,33.58,11.14,17,58
15241,53.9,14,27.9,47.49,17,58
15239,21.33,13,46.45,64.85,17,58
15240,72.3,21,25.99,51.93,17,58
15241,34.44,19,31.33,14.37,17,58
15242,51.99,29,32.22,93.32,17,58
15246,68.22,21,24.71,44.18,17,58
15245,50.95,20,34.35,49.82,17,58
15246,108.05,28,26.88,46.56,17,58
15246,101.12,31,22.97,53.71,17,58
15247,89.19,34,27.47,12.06,17,58
15250,40.94,21,30.48,19.95,17,58
15250,4.4,2,58.45560000000002,44.01,17,58
15250,49.44,12,21.44,56.28,17,58
15252,54.46,26,45.97,68.99,17,58
15254,130.64,32,29.55,58.72,17,58
15256,0.43,10,27.6,51.64,17,58
15256,4.95,11,7.49,54.17,17,58
15256,39.41,18,52.55,65.84,17,58
15256,75.37,27,22.54,42.51,17,58
15257,2.69,9,30.21,50.39,17,58
15261,0.65,5,28.79,69.24,17,58
15259,72.94,22,33.27,50.56,17,58
15261,74.24,29,22.82,54.79,17,58
15264,89.4,26,32.58,43.05,17,58
15264,39.12,17,50.8,43.49,17,58
15264,1.87,1,21.57,50.36,17,58
15267,1.51,9,26.56,57.88,17,58
15268,68.48,28,57.03,48.84,17,58
15267,81.17,21,25.74,69.53,17,58
15267,76.15,21,31.34,67.75,17,58
15270,120.92,34,23.99,43.24,17,58
15271,2.41,5,25.38,49.53,17,58
15271,28.18,13,22.52,13.94,17,58
15273,84.6,23,28.07,60.2,17,58
15274,0.71,7,29.85,86.8,17,58
15275,38.82,14,30.85,61.61,17,58
15276,4.89,10,26.42,94.03,17,58
15275,54.66,24,57.52,59.25,17,58
15279,75.44,24,23.12,50.14,17,58
15279,1.28,7,26.57,16.02,17,58
15278,3.72,1,20.61,59.58,17,58
15281,130.87,34,27.76,62.88,17,58
15282,3.6,9,6.04,61.66,17,58
15283,44.86,16,29.5,68.04,17,58
15282,48.56,21,8.43,43.11,17,58
15285,4.95,6,22.14,58.48,17,58
15287,2.56,3,6.66,50.78,17,58
15286,90.8,26,25.4,68.68,17,58
15289,24.77,12,6.7,62.78,17,58
15290,38.74,22,58.18,47.44,17,58
15288,2.59,9,47.07,49.57,17,58
15291,62.07,16,27.22,48.96,17,58
15291,92.43,27,20.4,44.06,17,58
15294,68.69,17,20.6,49.08,17,58
15295,121.95,32,28.62,46.36,17,58
15293,4.15,10,25.02,43.51,17,58
15296,50.97,23,7.28,50.83,17,58
15296,3.54,11,45.12,40.97,17,58
15298,4.24,5,26.55,60.89,17,58
15298,0.23,3,33.25,46.13,17,59
15298,96.57,33,27.58,91.91,17,59
15299,61.52,24,27.21,93.09,17,59
15301,39.26,12,30.19,56.49,17,59
15302,3.32,5,20.73,68.47,17,59
15305,2.73,10,23.55,90.2,17,59
15304,71.91,27,32.56,57.51,17,59
15304,101.77,28,25.9,50.18,17,59
15308,91.45,33,24.23,18.64,17,59
15308,2.05,8,26.88,86.77,17,59
15307,0.33,7,33.68,69.09,17,59
15310,1.77,7,22.04,93.82,17,59
15310,4.6,5,24.22,56.35,17,59
15313,0.82,4,31.29,56.19,17,59
15311,115.72,32,23.07,61.4,17,59
15313,48.92,20,9.03,56.2,17,59
15313,117.07,30,21.87,45.1,17,59
15315,94.92,30,27.55,41.14,17,59
15315,2.41,1,6.38,47.14,17,59
15317,0.29,1,27.81,58.35,17,59
15318,0.73,3,24.28,55.5,17,59
15318,98.07,32,24.21,59.48,17,59
15322,131.16,35,21.27,54.06,17,59
15320,2.15,11,9.08,68.91,17,59
15322,3.8,1,29.91,53.6,17,59
15324,87.28,22,21.61,67.5,17,59
15325,1.59,2,30.57,16.81,17,59
15325,1.49,9,28.96,62.94,17,59
15325,123.96,34,32.32,69.75,17,59
15327,120.45,31,33.72,60.73,17,59
15328,73.96,21,25.13,48.41,17,59
15331,79.69,23,22.67,54.22,17,59
15332,91.09,29,22.42,58.55,17,59
15332,3.32,1,29.94,89.84,17,59
15334,45.69,15,25.26,67.33,17,59
15332,107.13,34,23.66,89.08,17,59
15333,53.75,19,22.2,49.48,17,59
15337,71.47,25,22.4,12.53,17,59
15336,54.33,19,27.08,11.14,17,59
15338,32.33,12,32.43,68.56,17,59
15340,74.51,22,31.42,55.36,17,59
15338,0.35,4,29.32,86.97,17,59
15339,81.9,28,28.63,50.48,17,59
15341,23.17,19,9.43,16.61,17,59
15344,33.75,19,21.77,14.25,17,59
15343,51.71,24,32.01,11.14,17,59
15343,111.53,35,31.96,69.89,17,59
15347,4.95,7,29.91,58.06,17,59
15348,0.45,8,5.53,64.09,17,59
15349,2.84,9,33.48,52.08,17,59
15348,55.69,18,29.07,55.32,17,59
15349,60.11,19,24.37,60.68,17,59
15349,0.47,8,32.2,40.11,17,59
15351,2.22,5,33.28,18.22,17,59
15354,3.99,8,29.93,67.46,17,59
15355,2.8,7,30.24,49.86,17,59
15353,62.74,20,26.81,62.83,17,59
15357,38.84,13,31.93,88.19,17,59
15356,62.81,25,56.81,58.81,17,59
15357,102.85,27,32.45,45.0,17,59
15359,4.07,4,32.84,43.52,18,0
15360,29.87,22,48.46,90.25,18,0
15359,116.05,32,22.95,53.26,18,0
15360,100.33,30,22.78,60.64,18,0
15363,1.83,5,28.25,15.0,18,0
15365,80.66,24,34.49,89.27,18,0
15363,43.06,17,30.52,46.83,18,0
15366,106.54,30,33.55,47.45,18,0
15365,79.64,24,21.26,52.53,18,0
15366,0.92,10,30.83,50.33,18,0
15368,35.49,20,5.61,45.63,18,0
15370,61.35,22,22.73,90.35,18,0
15372,1.82,8,58.45560000000002,63.38,18,0
15371,23.01,13,23.13,14.32,18,0
15373,90.63,24,20.84,44.33,18,0
15375,68.7,22,33.48,67.66,18,0
15376,0.24,7,24.06,54.98,18,0
15376,62.49,19,31.13,48.53,18,0
15378,47.07,22,8.59,54.2,18,0
15376,3.3,4,24.09,56.65,18,0
15379,93.63,26,33.88,66.81,18,0
15381,4.4,6,28.38,57.34,18,0
15382,49.65,18,24.32,90.23,18,0
15381,85.64,21,26.55,51.38,18,0
15382,68.11,18,30.89,45.2,18,0
15383,66.3,21,32.12,65.82,18,0
15383,2.23,6,33.1,44.47,18,0
15385,38.54,17,5.53,57.33,18,0
15385,107.2,29,34.46,50.47,18,0
15387,1.51,2,5.83,67.96,18,0
15389,3.18,4,34.58,49.05,18,0
15390,0.99,8,5.58,51.45,18,0
15390,38.81,26,8.56,13.81,18,0
15391,69.18,18,21.34,41.7,18,0
15392,1.46,3,23.83,50.66,18,0
15393,50.24,12,27.22,49.27,18,0
15394,107.11,34,28.32,53.2,18,0
15395,4.1,9,24.97,65.15,18,0
15397,59.16,17,22.39,50.06,18,0
15398,0.95,7,23.15,55.16,18,0
15397,91.69,22,34.04,68.1,18,0
15399,107.67,34,20.49,41.05,18,0
15401,63.03,19,20.44,63.42,18,0
15402,96.38,28,26.17,58.56,18,0
15403,1.08,11,6.83,11.22,18,0
15403,58.72,20,32.18,40.22,18,0
15406,4.4,9,46.28,58.99,18,0
15404,0.41,8,25.56,63.35,18,0
15406,2.02,4,34.64,55.0,18,0
15408,55.77,14,26.59,50.43,18,0
15409,113.11,35,22.61,40.18,18,0
15408,79.95,26,20.07,55.01,18,0
15411,65.51,23,23.85,51.44,18,0
15412,35.44,16,33.38,90.71,18,0
15412,98.03,26,29.16,67.71,18,0
15413,62.14,18,23.1,40.15,18,0
15413,53.06,14,23.68,57.45,18,0
15415,79.6,27,34.84,53.24,18,0
15417,1.58,6,34.93,85.83,18,0
15418,49.97,16,21.49,63.4,18,0
15419,1.92,5,27.42,65.8,18,1
15421,57.21,34,57.52,69.34,18,1
15419,96.25,30,28.95,41.77,18,1
15422,0.18,11,34.77,92.56,18,1
15421,42.23,21,29.43,92.86,18,1
15423,101.33,35,23.69,59.2,18,1
15425,64.26,23,25.03,54.87,18,1
15424,0.46,8,30.28,11.14,18,1
15426,41.41,21,21.54,11.14,18,1
15429,2.84,5,23.54,45.19,18,1
15429,114.1,31,28.63,45.94,18,1
15429,57.97,22,32.88,44.44,18,1
15430,43.65,27,9.09,51.28,18,1
15430,63.23,16,33.07,63.93,18,1
15433,3.03,6,28.4,45.9,18,1
15432,4.87,7,24.51,57.53,18,1
15436,1.27,9,22.74,68.25,18,1
15437,1.15,2,31.16,63.06,18,1
15437,1.07,3,22.06,17.8,18,1
15437,80.81,24,31.42,51.26,18,1
15437,102.18,26,21.2,90.0,18,1
15438,132.77120000000002,34,23.09,67.06,18,1
15441,3.45,3,29.31,15.67,18,1
15441,31.61,12,22.75,55.01,18,1
15442,67.89,23,32.78,54.81,18,1
15442,1.86,11,20.67,18.92,18,1
15445,132.77120000000002,35,24.53,67.16,18,1
15444,43.01,21,5.71,66.4,18,1
15447,3.71,11,23.8,51.75,18,1
15449,40.49,13,31.92,88.39,18,1
15447,51.03,16,24.99,66.92,18,1
15449,37.58,12,28.65,60.95,18,1
15452,58.11,26,33.72,16.96,18,1
15452,2.16,5,21.47,41.66,18,1
15453,117.9,29,23.56,50.05,18,1
15452,60.55,17,27.42,44.26,18,1
15453,47.19,13,33.08,50.78,18,1
15455,39.72,24,7.05,93.19,18,1
15457,49.59,24,28.38,11.14,18,1
15459,81.39,30,23.0,67.09,18,1
15458,72.36,24,31.26,58.11,18,1
15459,104.92,25,20.47,53.04,18,1
15462,84.21,30,20.3,68.71,18,1
15462,0.18,10,28.23,53.48,18,1
15461,4.52,6,48.16,68.05,18,1
15462,40.25,16,22.49,19.29,18,1
15466,2.48,7,20.44,66.38,18,1
15467,62.57,22,27.08,16.11,18,1
15466,54.72,19,24.69,69.96,18,1
15466,61.76,16,23.56,68.52,18,1
15469,72.36,26,25.62,60.24,18,1
15469,4.23,3,32.63,68.52,18,1
15470,94.28,29,21.73,61.61,18,1
15471,1.0,9,46.9,61.53,18,1
15471,96.15,32,21.08,48.86,18,1
15474,43.54,15,26.53,87.93,18,1
15474,63.23,19,30.86,48.53,18,1
15477,58.92,20,33.99,53.24,18,1
15475,0.99,5,29.96,51.4,18,1
15476,113.68,33,22.79,48.42,18,1
15478,1.78,11,5.89,68.65,18,2
15480,4.49,4,34.84,48.0,18,2
15481,71.94,23,31.94,47.99,18,2
15481,62.96,27,52.95,55.06,18,2
15484,59.37,16,28.2,45.7,18,2
15484,102.76,29,24.38,55.09,18,2
15484,93.13,28,28.35,64.87,18,2
15487,50.55,21,9.62,53.48,18,2
15487,0.18,10,33.08,45.58,18,2
15489,2.04,3,30.98,68.02,18,2
15487,108.87,29,20.28,49.89,18,2
15489,90.88,27,20.25,58.8,18,2
15489,74.77,32,9.53,57.78,18,2
15493,4.12,6,5.73,41.41,18,2
15493,121.57,32,26.37,51.46,18,2
15493,104.98,27,34.83,55.9,18,2
15495,22.87,20,56.24,17.52,18,2
15497,48.79,16,27.15,65.41,18,2
15497,2.48,10,58.45560000000002,58.86,18,2
15496,65.16,17,26.93,49.28,18,2
15497,67.94,17,22.69,67.6,18,2
15501,108.43,31,22.03,50.36,18,2
15499,76.38,23,32.62,52.85,18,2
15503,32.55,20,58.45560000000002,48.53,18,2
15503,73.09,27,27.32,88.5,18,2
15505,51.72,23,53.27,58.44,18,2
15505,62.86,23,26.78,50.49,18,2
15507,37.0,13,26.65,44.1,18,2
15508,63.42,31,20.36,18.66,18,2
15506,2.09,4,33.08,49.95,18,2
15510,120.89,29,28.94,41.92,18,2
15511,42.34,16,28.27,54.48,18,2
15510,95.28,28,20.85,45.44,18,2
15510,107.42,27,26.6,43.98,18,2
15511,63.5,17,23.48,47.79,18,2
15514,0.53,2,24.28,67.02,18,2
15516,96.29,32,32.87,58.27,18,2
15516,72.79,28,21.09,69.47,18,2
15517,1.42,1,6.61,47.99,18,2
15518,3.51,10,20.02,67.59,18,2
15520,84.31,24,25.52,56.96,18,2
15519,59.62,26,32.73,15.91,18,2
15522,44.77,15,31.58,40.65,18,2
15521,3.67,1,31.4,66.8,18,2
15524,1.2,5,23.17,93.63,18,2
15522,4.56,7,29.89,59.77,18,2
15524,24.07,14,6.47,53.23,18,2
15527,30.8,20,46.48,40.01,18,2
15528,3.13,7,58.45560000000002,15.27,18,2
15529,1.6,6,29.03,62.17,18,2
15529,79.4,30,23.5,59.36,18,2
15529,69.73,17,33.53,60.78,18,2
15530,2.29,3,8.46,42.42,18,2
15532,70.8,29,45.85,52.33,18,2
15532,54.63,22,52.78,55.84,18,2
15533,56.96,16,21.43,56.13,18,2
15536,84.25,25,30.16,48.96,18,2
15534,1.85,3,33.19,43.52,18,2
15537,77.42,24,26.55,56.63,18,2
