pressure,temperature_C,humidity_percent
8.0,22.68,91.21
21.0,28.87,68.26
12.0,31.12,44.41
7.0,47.85,59.1
9.0,27.32,63.03
11.0,29.85,43.03
14.0,22.65,52.48
33.0,29.66,52.95
30.0,27.59,64.85
27.0,33.92,19.91
15.0,28.58,65.34
23.0,48.65,63.09
2.0,24.76,65.42
3.0,25.56,44.87
4.0,32.84,43.52
24.0,29.49,41.84
15.0,46.86,69.16
13.0,26.03,65.57
2.0,20.76,43.81
13.0,20.22,13.29
27.0,55.2,44.26
18.0,26.98,65.26
28.0,27.29,58.1
22.0,54.72,50.33
13.0,32.43,65.07
16.0,33.2,63.51
1.0,26.22,43.66
34.0,9.16,51.74
17.0,32.92,48.69
25.0,25.54,55.25
10.0,27.68,47.33
3.0,23.58,62.83
33.0,7.98,15.23
6.0,26.99,67.02
27.0,28.42,50.62
5.0,8.13,68.58
29.0,33.94,40.15
32.0,34.65,51.59
16.0,7.8,56.39
10.0,29.61,17.15
3.0,21.76,59.17
30.0,28.96,47.08
31.0,55.69,68.26
26.0,28.85,13.09
13.0,25.79,65.69
8.0,28.04,92.93
26.0,29.84,69.18
1.0,27.42,12.29
16.0,30.45,67.28
28.0,6.92,54.89
20.0,26.44,15.09
19.0,6.23,69.76
8.0,32.03,11.14
21.0,23.1,52.74
17.0,7.79,49.82
10.0,26.75,48.61
26.0,20.59,51.37
3.0,27.66,93.52
9.0,30.87,48.57
16.0,25.06,87.97
11.0,27.31,41.44
5.0,29.34,65.23
33.0,34.47,58.58
3.0,34.81,63.81
18.0,33.14,94.03
19.0,30.51,63.69
8.0,23.85,54.79
12.0,22.73,44.84
12.0,6.3,12.5
6.0,25.34,43.48
33.0,34.94,65.21
5.0,25.38,49.53
12.0,27.66,48.94
28.0,8.2,43.74
10.0,50.01,61.18
11.0,27.45,14.96
19.0,34.09,57.41
29.0,32.19,86.0
6.0,34.09,85.82
2.0,26.2,61.09
22.0,29.27,62.62
28.0,20.23,68.66
22.0,21.04,61.89
3.0,31.23,48.51
28.0,31.06,46.68
2.0,25.64,55.9
13.0,31.65,90.94
20.0,20.96,54.46
18.0,25.38,66.24
28.0,21.71,18.15
6.0,45.09,49.32
20.0,27.51,40.05
16.0,21.54,52.46
3.0,23.66,91.44
3.0,25.38,94.03
34.0,20.6,18.67
18.0,25.0,65.92
26.0,24.08,53.29
25.0,58.37,52.5
23.0,28.89,48.61
6.0,6.51,60.45
2.0,5.58,44.34
9.0,31.92,47.69
26.0,30.05,54.7
12.0,24.65,57.02
23.0,34.23,66.11
32.0,25.0,51.82
20.0,30.06,56.0
25.0,21.21,42.48
18.0,28.59,57.85
3.0,21.44,62.1
29.0,26.89,48.55
16.0,23.9,50.68
3.0,29.02,47.03
26.0,28.77,44.84
34.0,22.28,16.62
24.0,31.37,44.55
16.0,33.87,12.2
4.0,25.34,55.02
31.0,34.4,12.77
22.0,34.79,12.32
20.0,8.75,48.73
21.0,33.28,42.48
12.0,58.45560000000002,42.64
32.0,21.86,57.55
4.0,58.18,60.32
14.0,25.99,57.96
35.0,34.95,89.0
2.0,30.92,43.02
19.0,21.43,93.97
31.0,29.03,65.71
33.0,31.13,55.63
31.0,26.14,63.96
16.0,33.41,18.03
9.0,30.27,14.72
28.0,23.12,91.01
34.0,28.33,51.31
22.0,20.06,11.23
22.0,8.1,63.82
17.0,22.8,60.45
16.0,30.84,62.58
29.0,55.39,57.65
31.0,31.43,47.67
23.0,31.76,42.83
12.0,54.44,49.44
11.0,24.34,46.45
30.0,9.56,85.47
9.0,31.93,67.24
28.0,28.42,47.31
21.0,21.17,41.06
19.0,58.45560000000002,54.6
14.0,33.25,90.91
5.0,20.98,54.56
19.0,47.6,58.66
12.0,30.91,68.94
16.0,24.17,52.69
7.0,24.49,68.85
27.0,32.44,66.76
34.0,24.03,93.79
30.0,24.67,13.75
15.0,30.77,61.96
27.0,23.4,63.76
8.0,22.25,67.58
19.0,22.62,69.6
2.0,30.52,15.58
8.0,23.32,54.24
7.0,28.2,53.11
8.0,33.71,49.37
14.0,21.81,49.28
3.0,23.69,59.13
25.0,21.4,40.33
21.0,51.92,49.9
33.0,26.6,67.36
28.0,7.28,40.9
35.0,22.51,47.22
11.0,23.36,53.81
16.0,25.1,88.66
27.0,23.08,68.88
30.0,34.46,54.35
4.0,28.76,11.14
20.0,30.85,48.62
25.0,28.44,56.29
33.0,46.03,52.46
4.0,31.81,61.64
16.0,30.34,49.3
25.0,34.23,61.59
19.0,32.6,45.63
18.0,21.9,89.84
16.0,27.16,41.59
9.0,23.33,64.02
5.0,27.5,60.48
26.0,50.38,67.61
9.0,29.17,52.29
32.0,29.69,59.93
28.0,31.87,85.36
23.0,21.39,43.85
10.0,32.3,63.11
15.0,31.33,11.49
18.0,27.47,89.19
34.0,29.77,40.52
8.0,22.01,46.22
10.0,22.17,85.53
17.0,27.03,60.15
13.0,21.62,52.48
21.0,5.83,59.29
35.0,23.06,60.25
10.0,23.06,47.18
9.0,46.81,68.09
32.0,21.78,50.46
16.0,31.76,59.89
15.0,22.41,45.11
7.0,23.51,48.78
2.0,34.31,64.55
22.0,21.76,61.89
18.0,30.65,15.06
5.0,30.77,85.44
11.0,32.51,40.55
29.0,22.88,60.94
25.0,27.12,50.49
1.0,24.34,43.46
30.0,34.31,65.04
28.0,24.5,43.05
5.0,27.23,44.02
1.0,29.48,57.2
9.0,22.21,51.77
17.0,58.45560000000002,90.78
35.0,31.8,57.3
8.0,29.59,48.38
28.0,21.65,18.57
31.0,27.38,69.1
24.0,25.31,11.14
29.0,32.83,91.88
13.0,28.8,47.31
31.0,21.9,11.14
31.0,20.99,61.85
14.0,33.62,41.49
17.0,32.79,43.12
32.0,46.88,61.48
26.0,34.82,45.67
26.0,24.64,12.47
25.0,8.47,19.76
31.0,24.53,60.67
15.0,30.9,53.16
12.0,28.17,46.77
34.0,20.98,40.31
3.0,24.96,93.57
28.0,33.87,47.8
18.0,23.68,67.33
16.0,6.31,14.78
32.0,21.58,41.44
20.0,6.62,67.67
13.0,57.34,68.25
29.0,50.86,90.12
27.0,29.22,85.07
24.0,26.47,64.01
6.0,33.1,44.47
22.0,33.48,42.24
19.0,27.02,60.3
7.0,51.83,40.35
23.0,26.86,53.17
2.0,22.23,43.95
5.0,21.47,41.66
9.0,8.29,48.27
10.0,30.33,93.12
21.0,5.53,53.13
30.0,6.82,41.62
26.0,22.79,94.03
22.0,9.94,62.44
5.0,32.2,18.23
15.0,5.8,53.62
30.0,20.85,92.48
8.0,22.96,67.61
21.0,32.0,56.39
24.0,5.53,67.3
2.0,28.25,54.92
4.0,30.84,41.98
25.0,28.1,65.55
11.0,33.79,91.63
22.0,58.45560000000002,16.47
3.0,9.29,45.65
27.0,31.41,43.35
7.0,30.58,43.74
15.0,34.37,48.78
7.0,30.75,59.81
17.0,25.2,18.13
3.0,8.13,85.65
20.0,25.82,53.83
1.0,33.11,68.05
5.0,23.21,58.32
3.0,6.36,41.71
4.0,23.25,43.75
6.0,29.79,69.16
14.0,9.72,66.14
22.0,34.04,57.8
6.0,33.18,54.05
31.0,49.55,44.19
1.0,9.42,41.22
7.0,31.76,67.13
5.0,29.04,55.46
30.0,7.35,66.19
26.0,29.21,56.42
13.0,29.76,51.99
20.0,20.07,89.38
7.0,25.95,11.14
3.0,28.82,86.88
26.0,30.82,66.34
32.0,33.03,89.95
4.0,23.51,64.42
6.0,20.97,55.35
14.0,32.71,46.07
7.0,26.04,59.79
23.0,33.96,47.86
26.0,53.83,94.03
33.0,58.45560000000002,56.08
14.0,21.36,67.99
10.0,56.95,46.34
11.0,33.37,49.99
18.0,24.46,13.17
10.0,24.24,55.65
1.0,58.44,66.58
30.0,30.41,46.07
33.0,34.56,56.95
31.0,23.74,43.58
12.0,49.2,53.69
34.0,7.26,62.28
2.0,58.45560000000002,87.33
16.0,30.72,60.68
30.0,25.93,42.97
1.0,6.39,67.36
9.0,33.0,61.02
12.0,33.1,43.69
7.0,25.9,69.14
31.0,31.61,46.93
20.0,34.33,44.21
28.0,6.28,42.13
30.0,24.59,48.44
5.0,29.88,56.06
16.0,8.83,47.23
33.0,24.48,47.15
23.0,9.61,48.77
34.0,23.97,13.06
5.0,29.61,48.25
29.0,22.27,53.22
12.0,31.06,69.74
8.0,26.6,43.93
19.0,34.43,55.31
1.0,46.36,48.59
28.0,5.55,40.15
26.0,27.42,45.19
14.0,8.86,68.12
21.0,7.96,60.83
18.0,47.55,43.35
30.0,26.98,18.23
12.0,24.18,64.97
7.0,22.46,60.11
7.0,26.61,67.48
20.0,24.52,40.06
5.0,56.18,44.0
16.0,22.68,41.2
27.0,27.69,51.35
2.0,29.21,11.14
20.0,32.37,12.55
30.0,29.83,49.86
8.0,28.43,63.87
14.0,20.56,17.47
33.0,21.11,67.43
34.0,7.98,60.25
12.0,50.46,62.95
14.0,30.26,89.77
11.0,26.64,93.6
28.0,20.32,53.89
33.0,58.45560000000002,63.64
26.0,26.22,60.52
29.0,26.21,43.06
7.0,20.3,48.57
1.0,34.74,59.6
19.0,6.75,60.3
24.0,34.68,44.67
4.0,26.63,51.01
16.0,23.4,42.96
6.0,29.34,48.36
12.0,8.76,56.7
18.0,24.88,43.18
23.0,25.86,87.64
18.0,26.34,91.13
22.0,7.3,56.87
21.0,21.31,41.56
25.0,33.96,47.81
34.0,32.51,68.91
34.0,50.16,66.19
34.0,23.18,47.97
34.0,23.66,89.08
34.0,24.36,54.13
30.0,30.89,50.7
25.0,27.01,40.02
17.0,21.94,67.02
3.0,49.86,13.85
28.0,20.63,52.48
27.0,22.92,15.78
3.0,8.26,55.96
14.0,32.7,60.5
18.0,21.72,62.52
33.0,31.76,93.23
3.0,53.59,40.18
10.0,29.9,51.32
5.0,28.93,69.34
5.0,26.59,58.81
24.0,27.71,44.45
10.0,26.55,43.64
1.0,55.31,88.18
7.0,30.03,92.29
9.0,9.47,17.57
6.0,54.67,41.91
6.0,5.59,87.41
18.0,20.7,57.32
25.0,34.87,15.66
21.0,32.42,55.61
18.0,25.02,46.62
30.0,28.88,85.72
3.0,33.44,55.53
30.0,27.99,53.77
11.0,9.08,45.22
24.0,21.31,65.8
32.0,23.57,59.03
12.0,28.95,40.8
2.0,58.45560000000002,68.7
19.0,49.31,68.05
30.0,31.3,50.7
27.0,21.85,44.98
4.0,49.87,54.52
5.0,29.24,67.45
29.0,32.5,54.03
19.0,32.08,47.27
2.0,55.09,44.75
24.0,7.1,55.64
25.0,23.23,53.51
29.0,6.18,62.42
27.0,54.59,42.5
6.0,30.13,48.52
5.0,24.6,90.81
4.0,28.0,93.39
34.0,22.58,69.72
24.0,33.75,44.9
34.0,33.8,66.55
34.0,25.19,50.23
17.0,31.91,67.62
28.0,26.4,40.18
12.0,22.32,58.36
33.0,9.85,65.59
15.0,6.22,44.36
23.0,53.27,58.44
3.0,27.81,50.45
20.0,23.96,59.38
22.0,26.02,56.49
19.0,23.03,69.26
27.0,21.34,16.03
3.0,26.97,64.12
10.0,21.32,51.01
26.0,8.96,46.61
31.0,29.02,45.34
27.0,34.99,52.78
20.0,21.84,88.95
6.0,22.86,45.43
5.0,23.62,43.86
24.0,31.4,63.81
17.0,56.03,42.85
14.0,54.91,89.48
10.0,21.83,42.46
22.0,6.74,94.03
25.0,20.27,41.07
17.0,9.12,61.43
27.0,27.03,85.31
22.0,21.92,65.01
31.0,34.19,58.44
7.0,31.38,67.24
2.0,26.27,61.66
29.0,29.29,42.87
26.0,21.34,50.53
2.0,21.21,50.69
13.0,33.91,56.1
15.0,33.45,66.08
27.0,34.78,94.03
20.0,28.53,69.68
33.0,32.77,46.31
35.0,27.04,44.87
7.0,25.57,59.3
33.0,22.97,55.25
9.0,27.98,63.39
30.0,32.82,54.41
4.0,30.65,57.73
5.0,22.16,50.03
15.0,32.22,94.03
1.0,29.08,93.37
29.0,34.52,69.72
22.0,58.45560000000002,69.53
8.0,21.77,59.22
34.0,22.53,48.06
10.0,30.36,60.27
4.0,22.37,18.56
12.0,52.31,40.42
16.0,34.18,46.2
1.0,29.67,69.64
28.0,25.27,54.18
4.0,34.33,53.73
3.0,26.95,61.32
9.0,57.82,40.25
20.0,21.98,50.0
20.0,30.23,61.01
19.0,25.78,63.83
17.0,8.6,46.78
26.0,6.25,56.53
20.0,7.62,41.69
31.0,28.2,11.14
7.0,33.6,59.74
15.0,32.49,62.81
22.0,32.74,58.35
31.0,22.84,41.72
8.0,50.4,46.93
28.0,58.45560000000002,52.33
14.0,32.33,14.1
3.0,9.51,67.71
34.0,25.25,52.41
10.0,23.55,90.2
18.0,34.81,53.82
35.0,30.97,14.8
34.0,21.96,44.84
18.0,22.97,54.94
28.0,25.08,57.78
21.0,27.0,63.82
24.0,32.82,59.45
6.0,25.69,55.88
14.0,29.83,66.9
20.0,56.37,48.8
7.0,27.09,11.14
10.0,28.82,49.62
1.0,23.41,57.07
6.0,20.41,42.59
30.0,34.28,41.45
28.0,5.53,68.48
17.0,7.78,53.25
23.0,23.03,89.3
16.0,23.4,55.04
7.0,26.39,43.09
21.0,55.97,61.24
3.0,53.63,59.34
26.0,26.63,46.61
21.0,20.78,53.4
24.0,33.25,55.09
23.0,22.16,49.38
22.0,8.03,61.2
5.0,54.38,69.66
25.0,27.42,41.3
19.0,5.53,41.46
22.0,22.22,41.19
23.0,29.8,65.81
23.0,21.35,56.96
30.0,33.83,42.27
13.0,33.34,43.02
32.0,29.24,89.65
12.0,6.03,86.2
11.0,34.6,69.65
19.0,57.7,48.77
27.0,5.53,53.71
27.0,30.7,14.9
6.0,25.91,64.61
27.0,31.37,43.77
8.0,25.65,43.86
24.0,48.57,63.76
4.0,21.19,48.01
5.0,7.65,48.57
20.0,25.23,64.42
8.0,27.7,44.51
12.0,22.27,46.64
4.0,32.15,60.92
12.0,22.87,42.05
17.0,28.39,62.49
12.0,28.02,55.47
15.0,30.13,85.78
27.0,33.82,66.2
15.0,28.53,17.71
32.0,24.57,67.59
10.0,28.43,56.39
12.0,25.08,92.76
30.0,24.87,48.57
22.0,24.1,89.73
10.0,22.1,56.8
29.0,21.92,47.98
18.0,23.41,64.87
29.0,27.94,50.91
25.0,58.45560000000002,13.88
7.0,7.41,53.49
33.0,28.28,63.87
20.0,28.96,48.83
21.0,24.32,94.03
13.0,25.58,52.32
7.0,22.26,40.01
30.0,29.65,62.29
9.0,49.51,11.14
14.0,27.4,54.69
20.0,20.3,43.22
5.0,20.21,53.79
15.0,25.12,48.7
25.0,28.19,19.23
26.0,26.12,88.82
21.0,25.88,59.02
6.0,49.06,47.71
10.0,21.17,65.02
6.0,32.48,49.92
20.0,20.65,44.81
7.0,26.07,49.17
10.0,24.54,41.28
31.0,32.4,48.48
12.0,6.29,45.79
24.0,32.51,66.07
16.0,25.26,46.7
20.0,31.83,40.53
24.0,29.28,52.11
19.0,21.75,55.36
11.0,30.1,67.8
34.0,28.62,48.91
27.0,21.0,56.51
4.0,27.3,51.97
35.0,24.96,43.59
30.0,29.23,65.64
27.0,26.26,55.56
12.0,53.19,43.35
11.0,45.83,52.18
22.0,20.4,57.41
29.0,30.9,69.57
34.0,32.93,93.45
14.0,33.09,47.91
32.0,33.07,55.77
18.0,33.35,57.49
16.0,25.82,11.14
4.0,21.36,12.89
31.0,28.16,67.87
21.0,27.57,66.44
8.0,22.82,59.07
16.0,47.43,12.63
6.0,32.82,59.91
21.0,28.02,46.06
12.0,21.98,45.37
29.0,20.68,47.82
5.0,26.89,47.52
29.0,6.67,45.48
5.0,30.56,94.03
29.0,9.67,40.2
8.0,23.42,65.37
9.0,22.32,41.63
32.0,28.62,60.15
9.0,45.36,67.71
3.0,5.53,43.66
3.0,27.22,12.42
15.0,22.3,19.56
20.0,54.31,47.37
24.0,23.66,57.97
5.0,7.0,63.86
4.0,26.18,63.4
10.0,23.81,43.34
24.0,23.9,47.99
15.0,50.95,68.37
24.0,25.67,43.76
8.0,34.9,46.59
32.0,33.04,61.02
30.0,30.26,93.51
23.0,22.31,41.28
7.0,22.62,40.09
32.0,23.56,15.55
8.0,50.49,60.66
3.0,20.76,19.31
1.0,55.14,65.93
21.0,30.9,43.02
21.0,45.21,62.49
21.0,23.72,91.79
9.0,9.48,16.84
11.0,25.6,46.19
16.0,30.75,54.25
15.0,29.95,66.12
19.0,28.09,66.05
9.0,33.07,66.97
23.0,26.19,55.67
18.0,5.96,45.22
10.0,21.49,53.67
16.0,9.58,15.99
20.0,7.82,56.52
24.0,5.79,60.48
34.0,51.95,62.47
27.0,22.19,53.13
26.0,6.54,45.4
16.0,24.43,45.96
27.0,29.59,56.87
16.0,21.49,58.93
17.0,20.62,50.85
30.0,52.49,67.17
29.0,20.78,68.82
4.0,24.85,58.11
10.0,58.45560000000002,19.38
27.0,29.15,44.73
28.0,25.37,61.51
21.0,50.99,64.02
6.0,34.01,67.26
25.0,33.12,54.05
34.0,20.57,15.68
1.0,20.62,45.69
29.0,29.23,50.13
32.0,25.76,17.01
26.0,27.24,89.0
4.0,31.27,16.37
27.0,33.66,58.69
32.0,33.53,41.99
15.0,33.43,50.88
7.0,9.78,52.76
25.0,31.59,59.28
31.0,22.48,65.08
8.0,31.27,68.94
20.0,56.23,86.5
17.0,34.64,12.2
32.0,22.57,44.87
26.0,26.05,19.89
21.0,26.08,47.12
33.0,29.73,67.93
18.0,27.31,52.53
8.0,29.14,57.66
3.0,58.45560000000002,19.43
5.0,26.95,92.03
30.0,28.56,47.57
4.0,48.2,91.47
31.0,5.67,49.29
34.0,32.47,67.84
21.0,54.4,85.23
12.0,8.94,52.82
23.0,31.06,45.18
12.0,24.6,46.73
5.0,27.96,52.7
32.0,32.46,57.77
17.0,21.81,86.59
29.0,32.22,49.62
9.0,30.6,46.5
15.0,28.24,48.01
28.0,25.96,44.5
23.0,47.64,56.57
18.0,28.52,61.85
3.0,54.73,12.62
31.0,27.03,59.66
25.0,8.22,52.24
17.0,34.7,59.6
21.0,34.38,52.54
6.0,29.41,85.54
6.0,28.04,52.11
20.0,32.54,66.31
31.0,28.8,40.02
4.0,22.67,61.77
28.0,22.3,43.27
12.0,26.0,89.09
18.0,33.33,52.34
3.0,50.3,50.17
12.0,33.97,12.12
6.0,26.41,61.85
11.0,24.29,15.48
2.0,31.1,50.18
31.0,32.6,64.75
20.0,53.05,41.32
7.0,34.11,61.24
35.0,28.49,42.3
21.0,31.94,52.06
3.0,46.84,66.01
11.0,30.24,40.75
25.0,26.26,54.27
8.0,6.83,69.6
26.0,29.63,45.8
25.0,23.9,54.65
14.0,21.56,60.58
15.0,5.63,55.36
5.0,34.82,56.45
7.0,30.87,59.84
5.0,57.7,87.66
22.0,22.55,61.86
19.0,33.75,61.03
1.0,55.23,66.53
19.0,26.91,57.46
25.0,33.9,69.92
12.0,30.86,63.93
10.0,26.33,66.61
27.0,29.86,43.49
8.0,34.42,66.99
10.0,29.79,52.56
32.0,22.73,88.02
30.0,22.88,93.66
2.0,23.57,50.19
25.0,49.65,47.68
14.0,25.04,52.94
4.0,27.17,87.28
18.0,33.67,57.12
20.0,21.43,66.34
25.0,46.98,86.65
8.0,26.63,48.37
13.0,30.41,11.14
12.0,28.62,44.66
24.0,23.18,11.14
20.0,27.44,86.64
28.0,27.14,58.21
2.0,27.59,66.01
10.0,32.47,50.8
26.0,32.78,53.6
17.0,29.51,41.0
26.0,26.86,43.2
15.0,46.34,45.18
2.0,21.13,17.02
31.0,28.88,62.45
23.0,28.67,68.21
14.0,33.61,87.76
21.0,31.08,67.46
17.0,21.04,53.13
11.0,20.23,91.55
8.0,32.56,47.77
14.0,27.42,56.91
18.0,21.16,48.48
1.0,57.87,58.11
4.0,20.54,49.7
25.0,23.39,53.59
22.0,23.94,47.03
13.0,34.94,49.18
32.0,31.16,48.17
19.0,27.52,42.27
22.0,34.17,43.66
3.0,33.3,54.5
9.0,9.2,50.28
4.0,23.22,46.18
21.0,30.22,69.77
32.0,20.64,61.43
19.0,8.07,41.51
23.0,30.88,61.79
26.0,31.21,55.84
14.0,9.92,58.61
22.0,53.02,66.33
31.0,32.34,52.44
23.0,8.36,52.24
1.0,8.27,53.22
17.0,21.87,47.64
8.0,28.02,50.05
14.0,55.69,47.3
4.0,23.6,53.81
20.0,34.94,53.21
32.0,30.67,41.3
32.0,9.63,65.5
1.0,25.32,67.02
25.0,58.45,40.19
3.0,21.27,62.55
11.0,21.91,48.58
28.0,56.44,44.82
11.0,34.75,91.86
27.0,23.98,65.17
27.0,33.71,48.53
28.0,21.14,56.53
32.0,7.75,43.64
6.0,20.9,11.14
19.0,50.92,52.42
22.0,30.02,60.5
31.0,34.73,67.82
6.0,33.2,50.29
25.0,31.79,43.65
14.0,28.19,16.78
26.0,27.53,56.36
14.0,27.64,17.14
22.0,9.39,85.76
17.0,32.5,52.5
32.0,7.87,44.57
22.0,7.86,64.93
15.0,23.7,44.55
16.0,29.0,69.6
26.0,26.72,57.12
35.0,26.16,47.82
2.0,56.11,57.7
8.0,47.03,63.0
29.0,31.84,65.86
10.0,25.03,45.06
12.0,30.23,53.84
16.0,26.27,43.62
4.0,32.55,57.92
18.0,21.35,65.59
11.0,50.71,44.7
1.0,7.25,58.97
15.0,29.12,58.9
30.0,20.99,67.45
23.0,24.07,11.29
34.0,28.15,18.54
14.0,57.54,68.78
7.0,30.67,59.08
17.0,26.14,42.8
14.0,29.31,52.72
1.0,27.54,17.64
19.0,48.92,47.29
26.0,23.34,56.98
18.0,26.58,61.09
22.0,24.18,61.07
12.0,6.82,65.46
22.0,25.31,94.03
18.0,34.08,60.07
14.0,8.12,42.29
27.0,23.47,63.4
5.0,48.26,67.44
24.0,34.45,55.93
7.0,33.86,51.71
4.0,29.38,53.49
22.0,31.2,85.43
14.0,22.5,54.86
23.0,34.49,45.56
11.0,32.64,57.03
4.0,25.24,54.67
3.0,7.59,57.41
20.0,30.9,67.53
2.0,22.13,67.45
17.0,32.62,55.9
20.0,22.49,50.88
34.0,24.12,47.73
14.0,21.05,40.71
5.0,26.75,68.37
12.0,20.73,47.69
14.0,34.93,42.46
24.0,23.5,43.86
14.0,31.17,53.55
15.0,29.25,87.28
31.0,21.9,92.68
12.0,27.25,57.97
24.0,31.43,41.46
21.0,30.68,94.03
1.0,34.89,61.51
16.0,46.29,42.35
24.0,30.21,52.35
33.0,28.42,42.43
2.0,33.86,53.98
13.0,20.92,57.71
18.0,31.37,54.4
4.0,49.08,57.04
31.0,26.42,69.09
3.0,25.17,68.63
9.0,31.19,56.23
26.0,31.82,53.83
30.0,26.4,47.95
15.0,34.92,56.37
35.0,24.61,44.62
19.0,24.5,46.42
25.0,28.69,58.67
17.0,34.53,47.57
9.0,33.59,49.15
28.0,32.03,57.96
16.0,27.22,47.02
20.0,32.3,47.08
30.0,26.64,64.45
16.0,28.73,57.9
32.0,23.24,42.97
12.0,53.09,68.79
11.0,32.51,41.82
29.0,26.25,40.99
28.0,20.74,16.39
5.0,25.95,50.17
12.0,23.0,17.39
34.0,33.41,44.87
4.0,27.09,58.1
22.0,8.28,44.72
34.0,58.45560000000002,44.2
4.0,48.66,46.27
22.0,58.45560000000002,56.84
29.0,31.68,45.72
28.0,33.07,67.29
21.0,33.75,17.92
32.0,34.4,65.09
6.0,22.36,67.02
33.0,33.87,59.68
10.0,20.38,64.4
2.0,27.56,58.13
33.0,31.07,16.18
4.0,28.49,89.58
29.0,23.45,65.01
14.0,53.54,12.59
12.0,33.2,60.38
29.0,30.69,41.87
8.0,33.61,69.19
2.0,29.61,40.43
30.0,24.1,41.04
19.0,23.67,47.48
18.0,26.47,61.89
11.0,21.84,41.68
16.0,32.61,63.03
20.0,58.45560000000002,94.03
35.0,20.38,88.17
27.0,21.67,61.13
34.0,9.87,14.0
10.0,31.92,47.65
29.0,28.2,69.64
28.0,32.76,46.05
26.0,31.4,56.31
7.0,34.17,58.07
31.0,9.12,60.01
35.0,29.22,64.39
31.0,27.26,86.36
12.0,28.97,45.65
34.0,57.02,47.59
10.0,30.83,50.33
30.0,20.69,52.16
13.0,5.53,43.07
14.0,32.99,56.27
23.0,33.63,55.49
12.0,24.96,43.73
28.0,33.91,91.47
34.0,20.08,59.93
4.0,7.53,90.77
5.0,29.17,50.98
21.0,58.45560000000002,41.42
6.0,25.07,48.4
9.0,33.93,54.79
4.0,30.04,48.44
25.0,21.03,54.55
22.0,46.1,86.07
31.0,20.53,19.97
7.0,30.81,52.48
2.0,32.0,90.56
8.0,23.37,88.62
20.0,33.32,43.29
2.0,8.85,57.98
5.0,57.26,94.03
24.0,34.96,61.71
11.0,28.45,57.19
10.0,27.52,89.9
23.0,32.75,61.12
16.0,24.13,60.53
3.0,32.3,64.57
12.0,9.09,40.14
19.0,34.29,70.0
28.0,28.63,50.48
29.0,29.47,62.64
12.0,24.24,43.88
5.0,25.56,65.0
35.0,30.46,64.51
3.0,26.93,55.34
28.0,34.73,47.41
13.0,46.24,57.25
27.0,20.97,45.53
29.0,26.36,93.76
1.0,32.57,45.82
20.0,23.37,63.61
1.0,6.98,90.76
24.0,26.02,61.81
20.0,27.15,49.51
10.0,25.48,41.28
22.0,25.0,58.45
22.0,25.93,18.95
1.0,51.19,58.68
23.0,26.4,61.46
1.0,34.3,54.4
7.0,27.77,69.38
35.0,31.82,64.35
34.0,21.75,13.88
33.0,26.8,58.87
31.0,20.38,66.62
21.0,21.2,62.78
5.0,29.44,59.28
34.0,21.23,13.86
15.0,47.26,62.47
29.0,32.28,66.03
8.0,28.33,67.37
31.0,34.39,15.41
13.0,32.1,62.32
29.0,5.81,88.51
32.0,33.23,48.77
4.0,34.55,57.9
11.0,21.78,59.74
4.0,23.46,52.87
28.0,21.14,87.43
26.0,31.43,64.09
30.0,20.15,85.73
19.0,24.14,59.72
8.0,8.69,40.29
1.0,53.93,17.48
3.0,22.51,50.74
10.0,22.26,40.55
35.0,28.04,55.88
6.0,9.89,45.7
24.0,6.58,46.76
19.0,29.22,66.54
33.0,27.75,45.87
9.0,5.77,61.18
28.0,9.19,46.53
11.0,27.58,60.48
4.0,22.43,69.02
7.0,27.47,54.94
33.0,34.36,62.99
30.0,7.4,69.69
33.0,20.93,66.44
31.0,31.58,67.22
27.0,53.84,42.0
23.0,25.48,68.46
21.0,54.67,61.54
34.0,23.89,65.28
22.0,27.08,16.11
19.0,30.51,51.23
27.0,34.65,57.48
14.0,32.62,65.51
16.0,25.47,55.08
24.0,28.08,52.99
11.0,25.72,47.33
5.0,27.93,64.43
19.0,7.17,53.36
8.0,21.66,52.95
15.0,34.13,64.35
24.0,28.21,57.15
10.0,34.52,43.96
23.0,22.52,56.95
7.0,21.53,89.99
23.0,21.22,61.43
12.0,23.37,58.15
17.0,20.82,11.65
7.0,28.58,52.85
13.0,22.66,51.15
27.0,34.25,57.11
14.0,28.38,69.97
28.0,26.44,12.44
30.0,21.91,50.06
31.0,32.25,45.44
9.0,29.46,54.31
32.0,29.35,15.14
15.0,27.19,56.28
26.0,31.55,53.15
23.0,29.03,47.61
10.0,30.79,67.34
24.0,20.44,46.74
7.0,29.63,42.79
11.0,34.75,46.62
19.0,25.68,69.74
11.0,22.33,49.26
32.0,24.41,17.6
24.0,29.68,45.19
2.0,7.43,48.75
28.0,31.3,57.01
5.0,58.45560000000002,52.03
35.0,52.01,45.93
5.0,21.49,11.14
28.0,30.01,46.69
7.0,27.81,46.42
31.0,6.63,64.26
31.0,28.4,54.96
10.0,27.75,64.83
33.0,6.29,85.03
11.0,53.6,60.84
21.0,27.68,49.68
26.0,5.78,53.85
5.0,24.77,62.87
35.0,31.46,44.0
25.0,30.04,85.72
34.0,33.31,63.09
25.0,55.6,63.31
16.0,8.91,48.3
7.0,22.37,18.06
10.0,31.62,66.07
2.0,28.38,69.54
28.0,33.09,63.0
25.0,6.78,45.87
24.0,5.53,61.36
3.0,31.12,44.44
